user_id,recipe_id,date,rating,review
120264,30949,2010-05-03,5,"Awsome!  Best rub I've used so far.  I did cut back on the sugar and salt and we loved it.  I think I've used this on every kind of meat and it works every time.
Donna"
8629,30949,2010-09-19,4,"This worked out real well for me as a rub for a pork roast.  The high sugar content did result in some very crispy, crusty pieces but I liked that."
915292,30949,2011-10-09,5,We had this on chicken breast tonight and they were wonderful on the grill.  My six year old ate more then my husband and I she loved it so much!  This would be great packaged in little canning jars and given as hostess or teacher gifts!
1256030,30949,2012-01-23,1,This was the first time I was making a rub on a grill pan. The pork chops got completely charred but the meat was rare in the middle so finally I had to cut it to pieces and grill like that. It got messy and the taste was so so. I am trying to think what the mistake was. Is brown sugar OK? Or maybe the flame was too high (it was on medium). Or maybe I should put some olive oil first. I will try doing it again because I still have some rub left but so far it didn't impress me much...sorry! Maybe somebody can give me some advice how to proceed?
620763,30949,2013-07-06,3,"This rub was just OK for us.  Tried on chicken, maybe it is better on other meats."
2001813666,30949,2017-11-21,5,Love this rub. We have used it on many meats and it never disappoints.
135566,308695,2013-06-01,3,"Very quick and easy alfredo sauce.  The white pepper adds a nice zing, but we really thought it needed garlic.  Served over pasta."
481092,405481,2010-02-10,1,I think there is a problem with this recipe.  When I made this it was just a very THICK paste and I could not pour as instructed on step 6.  I'm not sure if it's a typo with ingredient amounts 2:3 1/2 T butter:flour or if a liquid ingredient is missing.  Hopefully the chef can let me know because it sounded very interesting and I would like to give it another shot.
895132,405481,2010-06-11,5,"This was a nice treat! I used ghee instead of butter - 3 tablespoons, I guess, and approx. 1 1/2 tablespoons fine rice flour. That was so good - the buttery flavor with the sweetness of the dates. Will definitely make it again. Thanks for posting!"
47892,405481,2011-09-24,4,"For this recipe I used soft dried dates. Made as indicated using unbleached flour. The texture of the date topping is unusual-I loved the flavor but the flour mixed with butter had a grainy texture. I added a very small amount of rose water to the butter mixture; roughly 1/3 teaspoon. I would make this again but maybe reduce the amount of flour. If it weren't for the graininess of the flour this would definitely be a 5 star but I will give it a high 4.75 star rating! Most unusual! My mother in law loved the dates prepared in this manner by the way (""anything with butter is good"") ;) Reviewed for NA*ME tag/September."
30716,36247,2002-09-02,5,So yummy! The sugar almost caramelises in this recipe. I cooked it for 6 hours and I don't think I'd want to do them any longer than that. Instead of the frozen yogurt I served it with fat free custard. I'll make this again.
32772,36247,2002-09-23,5,Outstanding and so simple. Everyone in my family enjoyed this so much.  A keeper for sure.
82367,74386,2003-11-03,5,"This was quick and oh so easy to make,and all with ingredients that are usually on hand! The banana flavour was a nice change from regular french toast,and a healthy addition! My nearly 4 year old and my 13 month old gobbled this right up for breakfast this morning!Thanks, Marie! "
104295,74386,2004-06-03,5,"My 2 year old helped make this.  It was easy and fast and had wonderful flavor.  I loved that it had no sugar added, but it was plenty sweet with the banana.  A keeper!"
141293,74386,2004-12-11,4,"These were fast, easy, and delicious, but it did not have the strong banana flavor I was hoping for.  If I hadn't made this myself, I would never had known there was banana in it.  These were quite tasty anyway."
263275,74386,2005-11-23,5,I tried this recipe for breakfast this morning. The only change I made was to use 2 bananas instead of one - it was absolutly delicious - Thanks for sharing!
86764,74386,2007-03-01,5,"I made this tonight for the Alphabet Soup game with a super ripe banana and it was so good!  I did cut the recipe in half because it was just me, but I would serve this to any of my guests for sure.  Thanks, Marie, for a delicious way to use my ripe nanners!"
323389,74386,2007-03-04,4,"I doubled this recipe, and added 1 extra banana (so 3 total), using texas toast bread it made 10 slices. The aroma of the banana while on the griddle was just heavenly."
449700,74386,2007-04-15,4,yummy! very easy and flavorful - I used 2 very ripe bananas.
756573,74386,2008-02-18,5,I was hungry tonight and couldn't decide what I wanted- I had this weird craving for banana french toast (never even heard of it before). So I'm just getting up to start putting it together however I can think of and my boyfriend looks it up on here (the smarter way to do it) and got to this recipe. This was fantastic!! Definitely took care of my odd craving and also will now become a regular for our meals!
537188,74386,2008-03-08,4,Lovely! I had this for breakfast but I think next time I'd have it for a quick snack at lunch.
119859,74386,2008-06-08,5,"I made this this morning and it was fantastic. I used Texas Toast instead of normal sliced bread, and this batter was just enough to do 4 slices; perfect for 2. Thanks!"
839492,74386,2009-09-12,5,Loved this! Added nutmeg and vanilla to the egg mixture. Thanks for posting.
198154,74386,2009-09-28,3,"This was a 3 from everyone at our house.  In the words of my daughter ""It's ok, but I'd rather have regular french toast.""  We all ate it but probably won't make again."
4470,74386,2009-12-20,5,Great concept mashing the bananas with the egg.  It works! I served the French toast with blueberries and 2 slices of bacon  Lovely Sunday Brunch.  A bit of Maple Syrup would go well on them too.
674022,74386,2009-12-25,5,"Thanks Marie for posting this Gooseberry Patch recipe.  We made this this am  for Christmas breakfast and it was delicious and easy. It has a subtle banana flavor perfect for kids and adults. I doubled the recipe and used texas toast. The batter has substance and makes a lot of french toast. Nice when you want a change from the regular. Served with maple syrup, butter, and a banana garnish. Enjoy ChefDLH"
128473,74386,2015-03-27,5,"I love french toast.  This one was delicious.  Loved the idea of putting the banana into the batter.  It was so good, prepared this way.  The french toast bakes dark, but is not burnt.  It has a wonderful flavor.  Garnished with icing sugar and a little maple syrup.  Thanks so much for sharing.  Made for What&#039;s on the Menu? Tag Game"
424680,417125,2010-03-31,5,"I got a little carried away when making this recipe, in that I used 2 russet potatoes & 2 sweet potatoes (our yams, at least here in the USA's SouthWest!) & kept the filling for the 2 varieties separate! ABSOLUTELY WONDERFUL BOTH WAYS ~ I kinda prefer the yams, while my other half enjoys the white potatoes, so this kind of twist to the recipe satisfied us both, with a bit of each! Really enjoyed the 'chili' element here, & topped it all off with a sharp cheddar ~ My other half included the sour cream, but I didn't! Thanks for another great recipe! [Made & reviewed in Everyday's a Holiday]"
498271,417125,2010-05-14,4,"This is a great hearty potato that's a meal in itself!  I mixed a little pepper-jack cheese into the potato mixture as well as putting some on top.  Very filling, very tasty - thanks for sharing your recipe!"
174096,417125,2010-06-30,5,"Wonderful, filling potatoes!  I used homemade chili beans and included the optional cheese.  Very enjoyable!  Thanks for sharing.  Veg*n Swap 24"
539686,417125,2010-12-29,4,"Made for the Everyday is a Holiday game and this is a great, filling vegetarian dinner. Pair it with a salad our soup and you've got a great meal. Thanks for posting."
169430,417125,2011-09-10,5,"This jazzed up spud was dinner last evening all by it's self. Things got a little busy around here around dinner time and I didn't even bother to mash them, just mixed everything, the potato meat was so well cooked that it broke down on it's own while stirring the mix together. Very tasty and filling! I must confess to cheating a bit when it came time for the cheese I just microwaved it to melt. I absolutely make this again and next time I'll mash the bean filling and then bake it off."
286566,417125,2011-10-02,5,"Great lunch for the DM and I which we thoroughly enjoyed.  I used about 150 g of my recipe of recipe #226233 which meant it wasn't vegetarian as it has bacon in it.  I used 2 large potatoes which I microwaved for 8 minutes (making it super quick), also I didn't mash up the bit I cut off but put it on the top to one side to form a cap which went nice and crispy.  Thank you Lalaloula for a great lunch, made for Went to Market.  UPDATE - made this again this afternoon for lunch for myself and used commercial baked beans which I spiced up with some hot chilli sauce and served with a simple tomatoe and cucumber salad.  Thanks once again Lalaloula."
1179225,417125,2015-02-11,5,"I made this for lunch using homemade beans, served with a salad for great meal. Thanks for sharing the recipe. I&#039;ll be making this again when I have leftover vegetarian chili. Thanks for posting the recipe."
481092,321119,2008-09-01,5,"These are tasty treats.  Used my abundance of fresh tomatoes whose flavor really came through on these sandwiches.  Bacon and tomato with an added twist.  Felt like the pumpernickel overwhelmed these somewhat, but the chef notes that other breads could be subbed.  Personally, I think a ciabatta would really enhance this sandwich better.  Thanks for the suggestion Ms. Jack in my recipe search forum.  :)"
89831,321119,2008-09-10,5,"how can you go wrong with all these great ingredients, we loved these and I look forward to making them again soon, the only change I made was I doubled the recipe and I'm glad I did, my DS and GF came over and they all went fast, thanks for sharing Mrs. Jack!"
326787,321119,2011-06-30,5,"Wow, soooooooo good. I used the full 8 oz cream cheese about 1/2 lb bacon and added extra horseradish to mine. Then I spread on little cocktail bread. I love these and my sisters did too. We took them on our little vacation and had us a picnic. They are like a BLT with a little twist. Next time I think I may add a tiny amount of sour cream to thin them a bit to make it spread easier."
238534,203615,2007-01-14,5,Made this for breakfast this morning.  Oh my.  Decadent!  I love how the bread puffed up when it baked so that it came out like a souffle. I substituted pure maple syrup for the light corn syrup.
37449,97094,2004-10-05,5,"This was very nice. I ""buttered"" whole wheat bread with this and then put on egg salad for a delicious sandwich. Thanks Evelyn!"
47510,118878,2005-06-21,5,"Rita, this was fantastic!  I made this recipe, cutting the ingredients in half, as a dip for strawberries.  For something so simple and easy, with so few ingredients, this was delicious.  The flavor of the pineapple and coconut was very subtle and complimented the fresh berries.  The dip had just the right amount of sweetness.  I had about half of it left, so I'm going back to the store for more fruit to finish it off!  I can't wait to try this as a frosting for cakes.  Thanks bunches for sharing this recipe!"
556011,118878,2008-02-02,5,"Rita, I thought this was wonderful.  I made pineapple muffins and served this with them.  I really enjoyed it, thank you for the recipe."
303700,118878,2008-05-11,5,"Made for Photo Tag Spring 08
This frosting did double-duty as frosting and dip.I used store-bought shortcake base and filled the indentation with frosting and served a bowl of strawberries beside.My family loved dipping the extra berries in the frosting and getting to eat the cake base at the end."
664225,118878,2008-08-11,5,"I added about 1/2 c. fresh coconut to the mix for added texture and taste. It came out great!  I made to top Recipe #219079.  It was a great combination, and I know this frosting will be good on lots of other cakes in the future.  Thanks for the post!  Alexa"
2000804868,118878,2016-01-09,1,"This frosting recipe was pretty terrible. It was so runny I had to add an additional 12 oz of cream cheese as well as double the powdered sugar. Even after those additions  it still wasn&#039;t to a consistency that could be used as frosting.  It also tasted nothing like coconut so I had to add coconut extract.  I ended up scrapping it and using my tried and true cream cheese recipe, replacing the milk with pineapple juice, vanilla with coconut extract and pecans with toasted coconut. I wouldn&#039;t recommend this recipe for frosting. I decided it might be good as a fruit salad base so maybe I will use it for that...."
424680,210962,2007-04-24,3,"This was a tasty cobbler, but the directions were a little hazy ~ What to do with the rice milk, & when, & whether or not to peel the apples. So, I peeled them, & added some raisins, after all, a cobbler without raisins is, well...! Anyway, it all got put together OK, & the result was, as I said, tasty! Baking time for me was a about 22 minutes."
226863,173405,2011-03-17,5,So delicious and easy!  I used unsweetened milk chocolate squares....not sure if it mattered if they were dark squares or not.  Fabulous!
464220,256292,2007-10-17,1,"needed much more powdered sugar,unless you just want sweetened cream cheese"
22015,70278,2004-01-04,5,I love oatmeal cookies and these are so easy.  I didn't have much aggression to get out but I next time I'm frustrated this will be a fun way to deal with it! ;)
226989,70278,2007-04-30,2,"I think there is something missing from these cookies, I followed the recipe exactly except for using margarine instead of butter and found they just stayed crumbly and didn't cook evenly. Granted that might have been the oven, but I don't think so. I probably won't make these again."
95743,21414,2004-11-09,5,Made this with Frenched green beans.  Great ingredient combination and technique.
474876,21414,2008-05-11,5,I loved this!  I made it with local asparagus.  I didn't have scallions so I used a few slices of shallots.  I will definitely make this again soon!
1179225,386901,2009-10-10,5,What a money saver! Thanks so much for posting.
130447,211340,2007-11-05,4,"I loved these.  Others at my party felt they were too rich.  But as they were used for an appetizer, I don't think rich should be a problem.  We grilled these in the bbq and they turned out perfectly."
80353,211340,2009-05-28,5,These are a superb little appie - and so easy!  We are just getting our first apricots of the season and I used 9 for this recipe (scaled to half).  Also used the 'good' blue (Roquefort).
527886,211340,2009-06-02,4,A simple appetizer or dessert blending sweet fruit and tangy blue cheese. I used in-season peaches rather than apricots.
219942,211340,2012-07-31,5,"What an interesting combination of flavors! I didn't have a creamy bleu cheese, so I mixed a little bit of soft cream cheese with the bleu. It still didn't melt as well as I would have liked, but it was just delicious anyway. I couldn't find any small apricots, and my husband and I ate this as a side with our Country French Chicken recipe #409946. Fabulous!"
690623,458360,2011-06-13,5,What a nice drink!  I made it at lunchtime so did not add anything to it but I will throw in a shot of rum this evening :)  Yummy!  It tastes like a tropical creamsickle.  Thanks for posting!<br/>Made for Fod.Commandos ~ ZWT 7
526666,458360,2011-06-28,5,"Yum! And I just added rum! LOL Perfect, even tho I OPENED cans to make this, as it sounded so good! I'll keep this one close over the summer! Thanks for sharing, Just_Ducky!"
107135,458360,2013-08-11,5,"ok i dont know why coconut milk is acting up use alli pic ,this is very nice drink to have in the fridge zwt9"
2868191,421313,2013-10-22,5,Made this for my boyfriend and he loved it.. said it was really good and was happy the recipe is going into my favorites for safe keeping.. thanks for a quick easy way to make a special treat..
303427,421313,2014-08-31,5,"This Almond Joy Bark was easy to make and tasty! I don&#039;t even like dark chocolate, but this combination was brilliant and I can&#039;t wait to make it again (though I will say that I did use unsweetened coconut, which probably helped a bit with the bitterness of the dark chocolate for me too). This was my first time making almond bark of any kind and toasting almonds/coconut as well, but the great methods you listed led to terrific results! Thank you so much for the great recipe! I&#039;m sure I&#039;ll make it again soon!"
1926335,421313,2016-05-13,5,"I made this true paleo by making my own chocolate chunks. This is so good, thank you very much for this recipe. I could hardly wait for it to set up."
25792,41797,2002-12-11,5,"Awesome is a truism here, we all liked this one.  Used the left over bread as dippers and the fact that this is not a cold dip was a nice change of pace.  Will be a great treat to take to next potluck at work. Thanx "
38418,41797,2002-12-25,5,I made this for our holiday get together and it was AMAZING!  I had to make another one in the middle of the party.  I used a sourdough round bread and Hormel Real Bacon pieces from a jar and everyone loved it.  Thanks!
26041,41797,2003-09-30,5,"I made this over the weekend while everyone was watching football, it was a big hit!  ANd of course a keeper too."
111005,41797,2004-10-23,5,Everyone at Bunco raved on and on about this it was my biggest hit of all of my appetizers.  I would definitley double this recipe for next time.
24226,41797,2004-11-20,5,"This dip was great!  Everyone at our party loved it.  I left out the onion and used 1/2 tsp onion powder.  I also used bacos instead of bacon. The only problem I notices was as I baked the dip, the bread got very hard.  I used pumpernickel, so I don't know if that was the reason or not. Other than that, this was really good!"
31364,41797,2004-12-27,5,"What is it about bread bowls that people adore so much? You can put almost anything in a bread bowl and people will devour it! *lol* This was a fabulous recipe, one we will definetly be making for the next get together! (If I can wait that long...)"
180459,41797,2005-09-29,5,"This is an awesome tasting dip....however, I baked it in a casserole because I didn't have a bread bowl at the time, and it produced an entire cup of grease!  Guess we don't realize how much gets absorbed by the bread bowl.  Will definitely make again, although I think I'll use a bread bowl and some low-fat mayo.  Thanks!!"
185285,41797,2007-11-09,5,"This was GONE, GONE, GONE by the end of the day. I used Sour Cream rather than Mayo b/c my husband HATES mayo and can taste it a mile away. I served it with Recipe#93429 (minus the caraway seeds b/c I was out) and I had people fighting over the bottom of the bowl."
666987,41797,2007-11-26,5,"I made it for Thanksgiving. Only change I made was use a little less onion than called for about 1/2 cup and really chopped it fine. Almost liquified it. And I used Shepherder bread instead of Rye.  But it was such a hit it was gone within 20 minutes and EVERYONE wanted the recipe. Next time I'll be making two instead of one. REALLY REALLY GOOD. And easy to make! Definately recommend. 

Eli"
745038,41797,2008-02-01,5,"I made this for my Uncle-In-Law's 60th birthday party (which was also on New Year's Day) and had people offer to PAY me for the recipe! NOW I have requests to bring it to a Super Bowl party this weekend and for a 90th birthday celebration later this month! Only being married now for a little over a year, this has earned major points within my husband's family, which is always an added bonus! (LOL) A million thanks to the godsend who posted this recipe! :)"
98016,41797,2008-08-24,5,"REALLY enjoyed this!  I made this for a party and everyone raved about it.  I used sharp cheddar, grated the onion and served it in an earthenware crock as I couldn't find a whole bread suitable for this recipe.  I served it with pices of roasted garlic ciabatta bread, pretzels and grape tomatoes.  Just lovely!!"
625696,41797,2008-09-07,4,"This was very very good - but I would make 1 minor change.  Next time I make this I will saute the onion & garlic first, and then stir that into the cheese/mayo mixture.  I used a sourdough loaf, only 6-8 strips of bacon, and 3 cloves garlic.  Really good as is too, everyone raved about it."
1228487,41797,2009-04-06,5,this was made for my bridal shower and it was a very big hit
1483520,41797,2009-12-14,0,"Everyone loved this dip, it was gone in 20 minutes! I used cream cheese instead of mayo and a sourdough bread bowl. I didn't even get to taste it cuz it went to fast! I did eat the scraped out and cut into bread bowl a couple hours later, even cold the dip left on pieces of it was really good!! I also only used half a red onion. If you make this be ready to pass out copies of the recipes too!"
632249,41797,2010-01-03,5,I brought this dip to my in-laws house for our New Year's Celebration. It was devoured in about 20 minutes. I used about 1/2 lb of bacon instead and that seemed like enough. I also used about 3/4 Cup of mayo and 1/4 C sour cream as I ran out of mayo. We even ate the bread bowl afterwards. Made for P-A-R-T-Y event. Thx for sharing a great recipe!
1320105,41797,2010-08-20,5,I made this exactly as written and it was fantastic!  There were a lot of rave reviews at the social I took it to and many requests for the recipe.  I served with sliced baguette pieces.  I will definitely be making again for other socials.
1776859,41797,2010-12-27,0,Had this receipe Christmas Eve at a Party- This is truly amazing !! yummy
514499,41797,2011-11-02,4,"This was a very easy recipe, and I had everything on hand. I baked it in a pie plate for 30 minutes and I didn't use the bacon. Everyone enjoyed it, some even ate it with a fork, though I served it with chips and got requests for the recipe. It was very oily, but the flavor was good. Next time I think I'll try to drain the grease off, or use ""less fat"" mayo."
175727,257678,2008-07-21,5,"i fry the onions till golden, then add in the salmon (lox) .. and this is a super recipe!!  I grew up eating it, have always done so and I also made this last week!"
452940,311449,2008-08-04,5,"I made this (using sour cream), then made your Recipe #314976 and used your idea of layering and decided to make a strawberry cream cheese pie. Very easy, very, very yummy!"
621626,311449,2008-09-21,5,"I made this using sour cream. I then made your Berry Dip & mixed it into the cream cheese mixture. I then pour the whole mixture into a graham cracker crust then froze it for 2 hours. Easy & simple to make, thanks! Made for 123 Hits"
424680,311449,2009-08-01,5,"Made this as a base for you recipe #312224 #312224 & it was a winner ~ I really enjoyed the ease of making this & definitely want to make it as a cream pie! Sooo easy! Thanks for sharing! [Tagged, made & reviewed for one of my group mates in the Aus/NZ Recipe Swap #31]"
58104,23784,2003-04-22,5,I mixed half oil and butter which a sauteed onion and garlic then added the asparagus. I also did have to add some of the pasta water to the pasta before serving. Was delish!
37779,23784,2004-01-16,5,"This was delightful, Eve. I steamed the fresh asparagus in my vegetable steamer, just until it reached that barely tender point. I also added a little garlic to the butter and then sauteed the asparagus. Made a very delicious meatless dinner. Really enjoyed it and left-overs were good the next day for lunch. Thanks."
116170,23784,2004-03-31,4,"I made this recipe tonight.  Yummy!!!  Very good I would have liked alittle more sauce for the pasta, but it was delicious.  We love both but it never dawned on me to combine the two.  I did use garlic powder and onion butter with butter and some of the pasta water.  My DH just loved it.  This is a definite keeper.  Very inexpensive this time of year!!!  "
48107,23784,2006-06-05,4,"This had good flavour, but I had to add almost a whole cup of butter because the pasta was so dry I couldn't stir it (I'd unfortunately already drained the pasta water down the sink).  I think next time I'll use only a half-pound of pasta so the butter goes further.  I got WAY more than 4 servings out of it, as well.  Good taste, just needs some tweaking to work out right for us."
156653,104734,2004-12-22,4," Good, however we needed to add some salt to suit our taste. We ate this with a chicken breast on top. Easy recipe! Thanks!"
133950,104734,2005-06-25,5,a very fast dinner! imation crabmeat makes it cheap and wonderful!
236193,104734,2005-08-30,3,"This was a very easy recipe to make however, the parmesan flavor was so overwhelming. I thought it was average."
232329,104734,2005-09-24,5,"This recipe was really ""To Die For""...I made it this weekend and it was awesome..I will for sure save this recipe and use it again again....Patti K"
364211,104734,2006-12-05,5,"wonderful taste, thought i was eating at olive garden.  very quick and easy.  i added imitation crab meat just before serving and it was a absolute hit for me and my son.  hubby didnt care for it at all tho.  just one of those things.  will be left overs tomorrow to enjoy now because i doubled the sauce.  thanks, pvt amys mom, for posting this yummy recipe."
449702,104734,2007-06-05,5,Loved it! Thanks for posting!
253974,104734,2012-03-03,0,"Since I have been using this recipe for many years, and love it, I won't rate it. I think there are over 1500 recipes for Alfredo Sauce here at Food.com, each very similar with ingredients varying a half teaspoon or so here or there.I just wanted to add that the way I serve mine is to have a bowl in the oven, empty, waiting so that when you are ready to serve, just empty the contents of your pan or skillet into the waiting, hot bowl. It keeps the contents nice and hot, so that the cream and butter don't separate too quickly. I hope this helps someone."
448342,493476,2013-01-14,5,"The Peach Tree Tearoom Cookbook  (Fredericksburg, Texas) has a similar recipe that I have been using.  The only difference is that their recipe adds onions (which I leave out) and parsley.  This is my favorite rice dish to go with a Mexican supper.  My husband likes the spicier version with veg. in  it, so sometimes I make both versions.  The Arroz Blanco leftovers go to make fried rice the next morning.  Thanks for sharing this recipe."
51199,96326,2004-11-29,5,"Pinkie, this is wicked and should come with a health warning! I made it exactly as written as it combines two of my favourite things - apricots and cream cheese. Addictive stuff, thanks so much for this one. You've been a great 'choose your chef' partner."
58104,122299,2005-05-31,5,Nice comfort food! I made with gound cardamom and fresh  strawberries. Thanks for the 5 STAR breakfast!
455042,122299,2007-08-03,5,I was raised on eating rice with sugar & milk. that;s what everyone eats in La. GREAT recipe!!!
180898,122299,2008-01-03,5,I usually use left over Jasmine rice and add sugar and coconut milk to it. This is similar and just as yummy. I made this in the microwave and used bananas rather than berries.
336058,122299,2008-10-25,5,"I remembered having this when I was young, but Mom just warmed it up, didn't cook it to creamy.  I love it this way.  I used brown rice and didn't add sugar.  It only needed a little agave nectar added to my bowl.  Added some raisins while cooking.  I had to simmer it for only 7 minutes and it was plenty done."
422893,122299,2009-05-18,5,"A lovely way to use up some leftover rice. I added some maple extract to mine & served with blueberries in syrup, yum! Even toddler DD ate this & she normally doesn't eat rice. Thanks for posting!"
1268187,122299,2010-07-09,4,"this was definitely a great way to use up the remaining short rice grains i had laying around (i traditionally use long-grain)... i added a little more sugar because i liked mine sweeter than the recipe called for...

i also tried mine with slightly cooked raspberries in caramelized sugar: DE-LISH!!!"
1361337,386901,2010-05-15,5,This works great and says so much money! Thanks for sharing!
232532,406546,2010-01-09,5,"This is one of the best frostings I have ever had. I use it with the Waldorf Astoria Red Cake and top it with roasted chopped pecans! Yummy!
Men like this a lot too because it isn't too sweet."
482376,296919,2011-05-07,5,What is not to love with this combination?! I used pita bread. I really enjoyed this combination and will be making this again for lunches. Thank you!
673444,296919,2009-03-20,5,"I made this with what I had in the fridge for lunch today and was going to post it myself, but found your recipe.  I used an english muffin, about 2 tbsp of hummus, 1 roma tomato, and half an avocado. It was yummy and satisfying."
398275,296919,2009-03-21,4,"Great sandwich!  I made a single serving and used roasted garlic hummus.  I also added sprouts, pepperoncini and sliced cucumber.  Thanks for sharing!"
644191,296919,2009-11-16,5,This turned out really great!  I added some lettuce leaves and spooned it into a warm pita.  My hummus also had some sundried tomato in it.  The creamyness of the avacado contrasted nicely with the tartness/saltiness of the hummus.  Thanks so much
65502,296919,2013-02-13,5,"Awesome lunch!!! I used roasted red pepper hummus, fresh pink cherry tomatoes, a slightly soft avocado and a small 100% whole wheat soft tortilla. Delicious!! Made for the Sun and Spice Event. Thanks Chef! :)"
452355,296919,2013-02-17,4,"This was a very nice sandwich. I made the hummus using Recipe #11424.  I prepared the avocado as indicated and used fresh sliced grape tomatoes.  Like other reviewers, I used pita bread.  This was healthy and easy to prepare.  Thanks!  Made for Sun and Spice 2013"
281399,284630,2008-08-08,5,"Good ratio of fruit and yogurt for me! I used frozen bluberries. I also used 1% milk and vanilla yogurt. Thanks for sharing this recipe, one I will be making again."
143318,284630,2008-02-29,5,"The reason I rate this as outstanding: it actually tastes like blueberries! There are many smoothie recipes posted that taste like sugar milkshakes. I made half a recipe with non-fat yogurt and non-fat unflavored soy milk, and it was a good sized breakfast for one person. It was tempting to add the other half of a banana but I'm glad I didn't because I liked the blueberry flavor. I know some people would think this wasn't sweet enough, and they could add blueberry jam or use sweetened blueberry-flavored yogurt. Great recipe with lots of protein-thanks!"
383346,284630,2008-03-01,5,"I used vanilla yogurt.  I did for 2 servings.  But only for myself.  My BF doesn't want to taste smoothie.  He says that he doesn't like the texture of any smoothies.  Anyway, it was filling a lot and so yummy!  It didn't bother me to drink 2 glass of this :)  Thanks Mersaydees :)  Made for Beverage tag."
280271,284630,2008-03-03,5,"This is so yummy! It's easy to prepare and full of good ingredients for you. I also cut it in half and drank the whole thing myself. :) In fact I'm drinking it as I'm doing this review. I used the low fat vanilla yogurt, low fat milk and frozen blueberries. It came out nice and thick and very cold. This is going to be my smoothie of choice from now on. Thanks mersaydees for posting."
424680,284630,2008-03-28,5,"I got carried away & made two of these smoothies, one using the ingredients listed & another one using blueberry yogurt ~ Both were great, but I'm slightly favoring the latter one 'cause the taste of blueberries was a little more intense! GREAT TASTING no matter how you do it! LUV those smoothies! [Tagged, made & reviewed in March Beverage Tag]"
285039,284630,2008-04-07,5,"This was a great way to start out the morning.  The flavor and consistency was nice.  Next time I might add 1/3 of dried milk just to boost the calcium content a bit.  I am on a smoothie kick lately, and this one is a keeper!"
678862,284630,2008-05-28,5,"A perfect breakfast for me!  I'm not a big breakfast eater, so I love smoothies in the morning.  I made 2 servings, and used 1/3 cup vanilla protein powder plus 1 cup of water in place of the milk.  I also added 1/4 tsp. apple pectin powder and 1 Tbsp ground flax seed, which helped thicken it up since I used more liquid than called for.  Loved it - thanks Mersaydees!  Made and reviewed for Aussie/NZ Recipe Swap #16."
327115,284630,2008-06-11,5,This was delicious and super easy to make.  Great for breakfast!  I will most definately be making this again.
808027,284630,2008-06-26,5,"Delicious!!!  This will definitely become a regular at my house.  I substituted Silk vanilla soy due to my lactose intolerance, and added a packet of Stevia and a teaspoon of Mexican vanilla.  Loved it.  Thanks for sharing this recipe!"
734661,284630,2008-08-20,5,"YAY!  A smoothie that doesn't involve ice!  My husband makes a version of this every morning with ice cubes, which I find to overwhelming.  I used fruit-bottom peach yogurt and added flax seed and psyllium fibre to it.  Fantastic taste and texture, and healthy too!"
464080,284630,2008-08-20,4,Next time I will use fruit flavored yogurt to get more of a fruity flavor (I even halved the amounts of yogurt and milk).   I froze half of the batch to see how that turns out. . .will report back this evening!  MADE FOR BEVY TAG.
166642,284630,2008-08-28,5,This is wonderful with ingredients I usually always have on hand. I used vanilla yogurt this time. So good. Thanks for sharing.
96177,284630,2009-01-31,5,I always have these ingredients on hand and think this is about the best smoothie around.
894666,284630,2009-02-27,5,"I'm a huge Jamba Juice fan but was tired of paying $5 a pop for something I could whip in a two minutes in my kitchen. This is a great alternative to their Bright Eyed and Blueberry smoothie. I use plain all natural fat free yogurt and lite soy milk, it is the breakfast of champions! Thanks so much for posting!"
537937,284630,2009-10-02,5,"Boy is this good.  So rich and creamy.  The only addition I made was to add one packet of Splenda to add some sweetness.  My blueberries and banana were frozen and this like a healthy shake:-)
Made for Veg-n-Swap - VIP."
804550,284630,2009-12-16,5,Delicious flavor combo! I did added a teaspoon of sugar to give it a little more sweetness. Made for Made for Veg-n-Swap #17 tag.
1317418,284630,2010-02-01,5,"This is an astoundingly good smoothie!  Blueberries aren't one of my favourite fruits, but I had some in my freezer so I thought I'd try it, and I was blown away!  The flavour combo was great!  The only changes I made were to add about 1tsp. of vanilla and a dash of Sugar Twin, and reduce the milk to 1 1/4 cups. I will have to go out and buy more yogurt now, just for this smoothie!  Thanks so much mercaydees!!"
590105,284630,2010-02-03,5,"My kids loved this! And I liked it too. :) I didn't want to print, because it's so simple. So I wandered off to the kitchen saying, ""I cup blueberries, I cup yogurt, I cup milk, and a banana."" I did squeeze a little agave nectar into it after taste-testing. Thanks for the yummy yogo-drink! Reviewed for the Veg*n Recipe Swap."
1630666,284630,2010-06-09,5,"I made this recipe a little differently than suggested...I used 1/2 cup non-fat greek yogurt, 1/2 cup Silk Vanilla soy milk, 1/2 cup frozen blueberries, 1/2 a medium sized banana, a splash of vanilla and a packet of Splenda. YUM!!! It was so good, just sweet enough and it made one serving (a HUGE glass) for only 205 calories. Definitely going to be a go-to for my breakfast when oatmeal just isn't sounding good :)"
1414176,284630,2011-12-18,5,fast and easy.  Thanks!
94226,284630,2011-12-31,5,Super amazing awesome!
126440,284630,2012-02-12,5,Loved it.  I made half a recipe but with one banana.  Both blueberries and banana were frozen so came out nice and thick.
2000055672,284630,2015-05-18,5,I whipped it up this afternoon with my two daughters.  They split it and loved it!!  We will definitely be making it again.
